max_rh_93710,max_soil_temp_93710,min_wss_93720,date,Season,year,aqi,ozone,pm25,nox,pollutant,CarryOver,classification
78,25.8,1.5,2014-07-24T00:00:00,1.0,2014,111,0.0739999413490295,30.0,0.012,ozone,201,unhealthy 4 sensitive
76,25.8,1.5,2014-07-10T00:00:00,1.0,2014,125,0.0779999494552612,32.0,0.014,ozone,97,unhealthy 4 sensitive
83,25.8,0.0,2014-07-25T00:00:00,1.0,2014,201,0.0899999737739563,43.0,0.023,ozone,201,very unhealthy
73,25.8,0.0,2014-07-12T00:00:00,1.0,2014,84,0.0639999508857727,28.0,0.005,pm25,136,moderate
76,25.8,0.0,2014-07-11T00:00:00,1.0,2014,97,0.0669999718666077,34.0,0.017,pm25,84,moderate
67,26.8,0.0,2014-07-30T00:00:00,1.0,2014,200,0.104999959468842,65.0,0.032,ozone,200,unhealthy
47,26.8,0.0,2014-07-28T00:00:00,1.0,2014,115,0.074999988079071,20.0,0.038,ozone,146,unhealthy 4 sensitive
66,26.8,0.0,2014-07-29T00:00:00,1.0,2014,146,0.0839999914169312,22.0,0.028,ozone,200,unhealthy 4 sensitive
95,10.0,0.0,2015-01-09T00:00:00,0.0,2015,169,0.044999998062849,91.0,0.0779999,pm25,168,unhealthy
97,10.5,0.0,2015-01-25T00:00:00,0.0,2015,89,0.0159999988973141,30.0,0.061,pm25,171,moderate
97,10.5,0.0,2015-12-19T00:00:00,0.75,2015,99,0.0171999968588352,35.0,0.0239,pm25,91,moderate
97,10.5,0.0,2015-01-17T00:00:00,0.0,2015,127,0.0149999968707561,46.0,0.034,pm25,124,unhealthy 4 sensitive
97,10.5,0.0,2015-01-26T00:00:00,0.0,2015,171,0.023999996483326,95.0,0.0919999,pm25,107,unhealthy
96,10.5,0.0,2015-01-10T00:00:00,0.0,2015,168,0.040999997407198,88.0,0.059,pm25,186,unhealthy
98,11.0,0.0,2015-12-25T00:00:00,0.0,2015,93,0.0351999960839748,32.0,0.0564,pm25,117,moderate
94,12.5,0.0,2015-12-06T00:00:00,0.75,2015,124,0.030899990350008,45.0,0.0978,pm25,107,unhealthy 4 sensitive
93,12.5,0.0,2015-12-07T00:00:00,0.75,2015,107,0.0321999937295914,38.0,0.0919,pm25,127,unhealthy 4 sensitive
97,13.0,0.0,2015-11-28T00:00:00,0.75,2015,107,0.0349999964237213,38.0,0.068,pm25,122,unhealthy 4 sensitive
97,13.5,1.5,2015-02-08T00:00:00,0.0,2015,76,0.0309999994933605,24.0,0.006,pm25,57,moderate
95,14.0,0.0,2015-04-09T00:00:00,0.25,2015,80,0.0539999976754189,26.0,0.03,pm25,90,moderate
94,14.0,0.0,2015-04-08T00:00:00,0.25,2015,54,0.0559999980032444,7.0,0.023,ozone,80,moderate
97,14.0,0.0,2015-11-26T00:00:00,0.75,2015,89,0.0379999987781048,30.0,0.045,pm25,102,moderate
97,14.5,0.0,2015-11-20T00:00:00,0.75,2015,151,0.0439999997615814,56.0,0.093,pm25,153,unhealthy
97,14.5,0.0,2015-11-18T00:00:00,0.75,2015,97,0.0199999995529652,34.0,0.075,pm25,122,moderate
95,14.5,0.0,2015-03-09T00:00:00,0.0,2015,100,0.0699999928474426,29.0,0.055,ozone,76,moderate
97,14.5,0.0,2015-11-21T00:00:00,0.75,2015,153,0.0549999997019768,60.0,0.064,pm25,119,unhealthy
81,15.0,0.0,2015-04-16T00:00:00,0.25,2015,115,0.074999988079071,21.0,0.035,ozone,129,unhealthy 4 sensitive
97,15.5,0.0,2015-11-14T00:00:00,0.75,2015,152,0.0529999993741512,57.0,0.077,pm25,112,unhealthy
89,15.5,0.0,2015-04-13T00:00:00,0.25,2015,108,0.0729999542236328,23.0,0.035,ozone,51,unhealthy 4 sensitive
95,16.0,0.0,2015-03-25T00:00:00,0.25,2015,76,0.056999996304512,24.0,0.016,pm25,104,moderate
73,18.0,0.0,2015-05-22T00:00:00,0.25,2015,74,0.0509999990463257,23.0,0.012,pm25,76,moderate
66,18.0,0.0,2015-04-29T00:00:00,0.25,2015,132,0.0799999833106995,35.0,0.017,ozone,201,unhealthy 4 sensitive
84,19.0,1.5,2015-05-27T00:00:00,0.25,2015,101,0.0709999799728394,18.0,0.009,ozone,77,unhealthy 4 sensitive
88,19.0,0.0,2015-11-01T00:00:00,0.75,2015,80,0.0639999508857727,24.0,0.024,ozone,57,moderate
92,19.0,0.0,2015-10-31T00:00:00,0.75,2015,87,0.0649999976158142,29.0,0.058,pm25,80,moderate
90,20.0,0.0,2015-10-24T00:00:00,0.75,2015,95,0.0649999976158142,33.0,0.03,pm25,97,moderate
78,21.0,0.0,2015-06-10T00:00:00,0.25,2015,67,0.0599999986588955,16.0,0.011,ozone,125,moderate
95,21.0,0.0,2015-10-20T00:00:00,0.75,2015,80,0.0549999997019768,26.0,0.037,pm25,84,moderate
85,21.0,0.0,2015-10-03T00:00:00,0.75,2015,108,0.0729999542236328,17.0,0.024,ozone,70,unhealthy 4 sensitive
67,21.0,0.0,2015-09-08T00:00:00,1.0,2015,200,0.0999999642372131,95.0,0.089,ozone,201,unhealthy
73,21.0,0.0,2015-09-07T00:00:00,1.0,2015,201,0.0919999480247498,66.0,0.018,ozone,200,very unhealthy
70,22.0,0.0,2015-09-12T00:00:00,1.0,2015,139,0.0819999575614929,34.0,0.038,ozone,136,unhealthy 4 sensitive
60,22.0,0.0,2015-09-11T00:00:00,1.0,2015,201,0.0969999432563782,70.0,0.045,ozone,139,very unhealthy
82,22.0,2.1,2015-09-17T00:00:00,1.0,2015,72,0.0539999976754189,22.0,0.013,pm25,100,moderate
73,23.0,1.5,2015-08-19T00:00:00,1.0,2015,149,0.0789999961853027,55.0,0.013,pm25,115,unhealthy 4 sensitive
63,23.0,0.0,2015-08-28T00:00:00,1.0,2015,201,0.105999946594238,27.0,0.038,ozone,102,very unhealthy
57,23.0,0.0,2015-06-23T00:00:00,1.0,2015,90,0.0669999718666077,18.0,0.016,ozone,101,moderate
62,23.0,3.6,2015-08-30T00:00:00,1.0,2015,93,0.0499999970197678,32.0,0.005,pm25,84,moderate
64,24.0,2.1,2015-07-05T00:00:00,1.0,2015,84,0.0649999976158142,20.0,0.005,ozone,63,moderate
73,24.0,0.0,2015-07-20T00:00:00,1.0,2015,117,0.0609999969601631,42.0,0.013,pm25,111,unhealthy 4 sensitive
58,24.0,0.0,2015-07-04T00:00:00,1.0,2015,152,0.074999988079071,57.0,0.008,pm25,84,unhealthy
66,25.0,0.0,2015-06-17T00:00:00,0.25,2015,201,0.0919999480247498,32.0,0.025,ozone,115,very unhealthy
58,25.0,3.1,2015-07-25T00:00:00,1.0,2015,59,0.0459999963641167,16.0,0.03,pm25,95,moderate
83,16.5,0.0,2015-03-30T00:00:00,0.25,2015,136,0.0809999704360962,26.0,0.056,ozone,61,unhealthy 4 sensitive
83,16.5,0.0,2015-04-21T00:00:00,0.25,2015,59,0.056999996304512,16.0,0.012,pm25,74,moderate
75,16.5,0.0,2015-03-15T00:00:00,0.0,2015,93,0.0679999589920044,13.0,0.015,ozone,80,moderate
91,16.5,0.0,2015-03-29T00:00:00,0.25,2015,111,0.0739999413490295,28.0,0.026,ozone,136,unhealthy 4 sensitive
90,17.5,0.0,2015-04-28T00:00:00,0.25,2015,115,0.074999988079071,29.0,0.022,ozone,132,unhealthy 4 sensitive
91,18.5,0.0,2015-05-14T00:00:00,0.25,2015,61,0.0579999983310699,15.0,0.008,ozone,80,moderate
87,18.5,0.0,2015-05-24T00:00:00,0.25,2015,72,0.0579999983310699,22.0,0.015,pm25,77,moderate
85,19.5,0.0,2015-10-27T00:00:00,0.75,2015,95,0.0599999986588955,33.0,0.048,pm25,102,moderate
83,20.5,0.0,2015-10-06T00:00:00,0.75,2015,87,0.0659999847412109,20.0,0.032,ozone,115,moderate
54,20.5,0.0,2015-06-09T00:00:00,0.25,2015,115,0.0699999928474426,41.0,0.025,pm25,67,unhealthy 4 sensitive
91,20.5,0.0,2015-10-05T00:00:00,0.75,2015,71,0.0609999969601631,18.0,0.034,ozone,87,moderate
91,21.5,2.1,2015-10-19T00:00:00,0.75,2015,61,0.0489999987185001,17.0,0.013,pm25,80,moderate
80,21.5,0.0,2015-09-30T00:00:00,0.75,2015,76,0.0459999963641167,24.0,0.028,pm25,124,moderate
91,21.5,0.0,2015-10-15T00:00:00,0.75,2015,129,0.0789999961853027,36.0,0.038,ozone,99,unhealthy 4 sensitive
83,21.5,0.0,2015-09-18T00:00:00,1.0,2015,100,0.0699999928474426,19.0,0.018,ozone,201,moderate
82,23.5,0.0,2015-08-08T00:00:00,1.0,2015,132,0.0669999718666077,48.0,0.037,pm25,115,unhealthy 4 sensitive
58,23.5,0.0,2015-06-28T00:00:00,1.0,2015,139,0.0819999575614929,32.0,0.006,ozone,201,unhealthy 4 sensitive
62,24.5,1.5,2015-07-27T00:00:00,1.0,2015,70,0.056999996304512,21.0,0.054,pm25,80,moderate
59,24.5,0.0,2015-08-02T00:00:00,1.0,2015,100,0.0699999928474426,33.0,0.047,ozone,89,moderate
54,25.5,0.0,2015-07-22T00:00:00,1.0,2015,78,0.062999963760376,25.0,0.013,pm25,70,moderate
65,25.5,0.0,2015-06-16T00:00:00,0.25,2015,129,0.0789999961853027,27.0,0.014,ozone,201,unhealthy 4 sensitive
95,8.1,0.0,2015-01-04T00:00:00,0.0,2015,144,0.0359999984502792,53.0,0.0739999,pm25,119,unhealthy 4 sensitive
94,8.1,0.0,2015-01-03T00:00:00,0.0,2015,144,0.0369999967515469,53.0,0.114,pm25,144,unhealthy 4 sensitive
95,8.6,0.0,2015-01-06T00:00:00,0.0,2015,160,0.0319999977946281,72.0,0.093,pm25,165,unhealthy
94,8.6,0.0,2015-01-02T00:00:00,0.0,2015,115,0.0379999987781048,41.0,0.122,pm25,144,unhealthy 4 sensitive
95,9.1,0.0,2015-01-01T00:00:00,0.0,2015,152,0.0419999994337559,57.0,0.082,pm25,115,unhealthy
97,9.6,0.0,2015-12-31T00:00:00,0.0,2015,177,0.0283000022172928,106.0,0.1014,pm25,152,unhealthy
96,10.1,0.0,2015-12-28T00:00:00,0.0,2015,112,0.0293000005185604,40.0,0.0233,pm25,102,unhealthy 4 sensitive
97,10.1,0.0,2015-12-29T00:00:00,0.0,2015,102,0.0301999934017658,36.0,0.0666,pm25,122,unhealthy 4 sensitive
95,10.6,0.0,2015-01-11T00:00:00,0.0,2015,186,0.0479999966919422,123.0,0.059,pm25,167,unhealthy
97,10.6,0.0,2015-01-14T00:00:00,0.0,2015,154,0.0379999987781048,62.0,0.042,pm25,132,unhealthy
98,10.6,0.0,2015-01-18T00:00:00,0.0,2015,124,0.0139999985694885,45.0,0.017,pm25,117,unhealthy 4 sensitive
97,10.6,0.0,2015-01-12T00:00:00,0.0,2015,167,0.0319999977946281,87.0,0.03,pm25,168,unhealthy
97,11.1,0.0,2015-02-02T00:00:00,0.0,2015,119,0.0399999991059303,43.0,0.0689999,pm25,153,unhealthy 4 sensitive
96,11.1,0.0,2015-01-22T00:00:00,0.0,2015,87,0.0149999968707561,29.0,0.061,pm25,102,moderate
98,11.1,0.0,2015-12-20T00:00:00,0.75,2015,91,0.0271999947726727,31.0,0.017,pm25,72,moderate
97,11.1,0.0,2015-02-03T00:00:00,0.0,2015,153,0.0489999987185001,59.0,0.062,pm25,110,unhealthy
94,12.1,0.0,2015-12-14T00:00:00,0.75,2015,76,0.0296000055968761,24.0,0.0296,pm25,84,moderate
89,12.1,1.5,2015-12-23T00:00:00,0.0,2015,46,0.0328999906778336,11.0,0.0167,pm25,80,good
97,12.1,0.0,2015-12-22T00:00:00,0.0,2015,29,0.030899990350008,7.0,0.0164,pm25,46,good
95,12.6,0.0,2015-12-08T00:00:00,0.75,2015,127,0.0351999960839748,46.0,0.1015,pm25,158,unhealthy 4 sensitive
88,12.6,0.0,2015-02-28T00:00:00,0.0,2015,42,0.044999998062849,7.0,0.018,ozone,55,good
93,12.6,0.0,2015-12-03T00:00:00,0.75,2015,95,0.0354999974370003,33.0,0.0427,pm25,93,moderate
97,12.6,0.0,2015-12-05T00:00:00,0.75,2015,117,0.0316999964416027,42.0,0.0707999,pm25,124,unhealthy 4 sensitive
97,13.1,0.0,2015-12-11T00:00:00,0.75,2015,110,0.038699995726347,39.0,0.0334,pm25,122,unhealthy 4 sensitive
95,14.1,0.0,2015-03-08T00:00:00,0.0,2015,93,0.061999998986721,32.0,0.028,pm25,100,moderate
87,14.6,0.0,2015-04-07T00:00:00,0.25,2015,61,0.044999998062849,17.0,0.015,pm25,54,moderate
97,14.6,0.0,2015-11-22T00:00:00,0.75,2015,119,0.0509999990463257,43.0,0.082,pm25,152,unhealthy 4 sensitive
83,14.6,0.0,2015-04-11T00:00:00,0.25,2015,50,0.0539999976754189,11.0,0.013,ozone,80,good
96,14.6,0.0,2015-11-25T00:00:00,0.75,2015,115,0.0329999998211861,41.0,0.051,pm25,89,unhealthy 4 sensitive
95,15.1,0.0,2015-04-12T00:00:00,0.25,2015,80,0.0639999508857727,17.0,0.019,ozone,108,moderate
97,15.1,0.0,2015-03-12T00:00:00,0.0,2015,97,0.0509999990463257,34.0,0.035,pm25,97,moderate
73,15.1,0.0,2015-04-04T00:00:00,0.25,2015,80,0.0639999508857727,18.0,0.019,ozone,54,moderate
79,15.1,1.5,2015-04-05T00:00:00,0.25,2015,54,0.0559999980032444,8.0,0.006,ozone,54,moderate
87,15.6,0.0,2015-04-02T00:00:00,0.25,2015,53,0.0549999997019768,13.0,0.016,pm25,78,moderate
97,15.6,0.0,2015-11-13T00:00:00,0.75,2015,144,0.0479999966919422,53.0,0.08,pm25,152,unhealthy 4 sensitive
88,16.2,1.5,2015-03-23T00:00:00,0.25,2015,47,0.0509999990463257,8.0,0.015,ozone,44,good
81,16.2,0.0,2015-04-19T00:00:00,0.25,2015,132,0.0799999833106995,15.0,0.019,ozone,80,unhealthy 4 sensitive
76,16.2,0.0,2015-03-21T00:00:00,0.25,2015,78,0.0559999980032444,25.0,0.018,pm25,57,moderate
73,18.2,2.1,2015-05-18T00:00:00,0.25,2015,74,0.0589999966323376,23.0,0.006,pm25,64,moderate
73,18.2,0.0,2015-05-02T00:00:00,0.25,2015,100,0.0699999928474426,9.0,0.028,ozone,77,moderate
86,18.2,0.0,2015-04-30T00:00:00,0.25,2015,201,0.093999981880188,29.0,0.02,ozone,125,very unhealthy
78,18.2,0.0,2015-05-21T00:00:00,0.25,2015,68,0.0519999973475933,20.0,0.008,pm25,74,moderate
84,18.2,2.6,2015-05-19T00:00:00,0.25,2015,64,0.0589999966323376,17.0,0.007,ozone,71,moderate
88,18.2,0.0,2015-05-01T00:00:00,0.25,2015,125,0.0779999494552612,31.0,0.026,ozone,100,unhealthy 4 sensitive
95,18.2,0.0,2015-11-03T00:00:00,0.75,2015,70,0.0389999970793724,21.0,0.031,pm25,87,moderate
81,19.2,2.1,2015-05-28T00:00:00,0.25,2015,77,0.062999963760376,18.0,0.011,ozone,108,moderate
81,20.2,0.0,2015-06-07T00:00:00,0.25,2015,125,0.0779999494552612,15.0,0.01,ozone,201,unhealthy 4 sensitive
84,21.2,0.0,2015-10-14T00:00:00,0.75,2015,112,0.061999998986721,40.0,0.054,pm25,129,unhealthy 4 sensitive
84,21.2,0.0,2015-10-01T00:00:00,0.75,2015,124,0.0439999997615814,45.0,0.023,pm25,80,unhealthy 4 sensitive
83,21.2,0.0,2015-10-10T00:00:00,0.75,2015,200,0.0989999771118164,30.0,0.032,ozone,139,unhealthy
87,21.2,0.0,2015-10-12T00:00:00,0.75,2015,139,0.0819999575614929,35.0,0.037,ozone,125,unhealthy 4 sensitive
83,21.2,0.0,2015-10-11T00:00:00,0.75,2015,139,0.0819999575614929,30.0,0.011,ozone,139,unhealthy 4 sensitive
89,21.2,0.0,2015-06-11T00:00:00,0.25,2015,125,0.0779999494552612,19.0,0.012,ozone,201,unhealthy 4 sensitive
86,21.2,0.0,2015-10-13T00:00:00,0.75,2015,125,0.0779999494552612,30.0,0.036,ozone,112,unhealthy 4 sensitive
77,22.2,0.0,2015-09-20T00:00:00,1.0,2015,112,0.107999980449677,40.0,0.026,pm25,200,unhealthy 4 sensitive
75,22.2,0.0,2015-09-24T00:00:00,0.75,2015,201,0.0969999432563782,27.0,0.041,ozone,108,very unhealthy
76,22.2,0.0,2015-09-03T00:00:00,1.0,2015,68,0.0589999966323376,20.0,0.012,pm25,63,moderate
78,22.2,0.0,2015-09-01T00:00:00,1.0,2015,150,0.0849999785423279,25.0,0.041,ozone,115,unhealthy 4 sensitive
74,23.2,0.0,2015-07-15T00:00:00,1.0,2015,84,0.0649999976158142,26.0,0.012,ozone,143,moderate
80,23.2,0.0,2015-07-11T00:00:00,1.0,2015,84,0.0549999997019768,28.0,0.007,pm25,82,moderate
79,23.2,0.0,2015-08-11T00:00:00,1.0,2015,61,0.0479999966919422,17.0,0.05,pm25,84,moderate
72,23.2,2.1,2015-07-10T00:00:00,1.0,2015,70,0.0549999997019768,21.0,0.007,pm25,84,moderate
70,23.2,1.5,2015-08-14T00:00:00,1.0,2015,66,0.0589999966323376,19.0,0.035,pm25,122,moderate
69,23.2,0.0,2015-08-16T00:00:00,1.0,2015,201,0.0899999737739563,47.0,0.018,ozone,134,very unhealthy
49,23.2,0.0,2015-08-18T00:00:00,1.0,2015,139,0.112999975681305,51.0,0.028,pm25,149,unhealthy 4 sensitive
74,23.2,0.0,2015-08-17T00:00:00,1.0,2015,134,0.11599999666214,49.0,0.027,pm25,139,unhealthy 4 sensitive
71,23.2,0.0,2015-07-17T00:00:00,1.0,2015,201,0.093999981880188,41.0,0.015,ozone,136,very unhealthy
72,23.2,1.5,2015-07-12T00:00:00,1.0,2015,82,0.0609999969601631,27.0,0.006,pm25,107,moderate
83,23.2,0.0,2015-07-18T00:00:00,1.0,2015,136,0.0809999704360962,48.0,0.013,ozone,89,unhealthy 4 sensitive
83,16.7,0.0,2015-03-28T00:00:00,0.25,2015,76,0.0559999980032444,24.0,0.016,pm25,111,moderate
95,16.7,0.0,2015-11-08T00:00:00,0.75,2015,112,0.0539999976754189,40.0,0.031,pm25,82,unhealthy 4 sensitive
72,16.7,2.6,2015-04-24T00:00:00,0.25,2015,67,0.0599999986588955,12.0,0.007,ozone,70,moderate
79,17.7,1.5,2015-05-06T00:00:00,0.25,2015,74,0.061999998986721,20.0,0.012,ozone,66,moderate
83,18.7,0.0,2015-05-25T00:00:00,0.25,2015,77,0.062999963760376,17.0,0.007,ozone,77,moderate
80,19.7,0.0,2015-05-30T00:00:00,0.25,2015,201,0.093999981880188,23.0,0.013,ozone,122,very unhealthy
73,19.7,1.5,2015-06-01T00:00:00,0.25,2015,76,0.0499999970197678,24.0,0.005,pm25,54,moderate
81,19.7,1.5,2015-06-04T00:00:00,0.25,2015,57,0.0539999976754189,15.0,0.013,pm25,104,moderate
83,22.7,1.5,2015-08-21T00:00:00,1.0,2015,139,0.0799999833106995,51.0,0.014,pm25,108,unhealthy 4 sensitive
67,23.7,2.1,2015-07-07T00:00:00,1.0,2015,76,0.0509999990463257,24.0,0.01,pm25,66,moderate
69,23.7,0.0,2015-07-02T00:00:00,1.0,2015,201,0.0929999947547913,36.0,0.031,ozone,111,very unhealthy
56,23.7,0.0,2015-07-01T00:00:00,1.0,2015,87,0.0659999847412109,27.0,0.023,ozone,201,moderate
83,23.7,0.0,2015-08-06T00:00:00,1.0,2015,118,0.0759999752044678,35.0,0.04,ozone,105,unhealthy 4 sensitive
58,24.7,1.5,2015-07-31T00:00:00,1.0,2015,200,0.102999985218048,34.0,0.05,ozone,90,unhealthy
61,24.7,0.0,2015-08-01T00:00:00,1.0,2015,90,0.0669999718666077,24.0,0.041,ozone,100,moderate
66,27.7,0.0,2015-06-14T00:00:00,0.25,2015,122,0.0769999623298645,32.0,0.01,ozone,122,unhealthy 4 sensitive
97,10.7,0.0,2015-01-15T00:00:00,0.0,2015,132,0.0179999992251396,48.0,0.025,pm25,119,unhealthy 4 sensitive
97,10.7,0.0,2015-12-26T00:00:00,0.0,2015,117,0.0273000001907349,42.0,0.0666,pm25,137,unhealthy 4 sensitive
97,11.2,0.0,2015-02-01T00:00:00,0.0,2015,156,0.0469999983906746,65.0,0.029,pm25,119,unhealthy
97,11.2,0.0,2015-02-04T00:00:00,0.0,2015,110,0.040999997407198,39.0,0.053,pm25,55,unhealthy 4 sensitive
97,11.2,0.0,2015-01-27T00:00:00,0.0,2015,107,0.0319999977946281,38.0,0.073,pm25,110,unhealthy 4 sensitive
97,11.2,0.0,2015-01-28T00:00:00,0.0,2015,110,0.0209999978542328,39.0,0.067,pm25,137,unhealthy 4 sensitive
96,11.2,2.1,2015-12-21T00:00:00,0.0,2015,72,0.0303999930620193,22.0,0.0123,pm25,29,moderate
97,11.7,0.0,2015-01-31T00:00:00,0.0,2015,153,0.0439999997615814,59.0,0.048,pm25,156,unhealthy
94,12.2,0.0,2015-12-02T00:00:00,0.75,2015,147,0.0264999978244305,54.0,0.1045,pm25,95,unhealthy 4 sensitive
96,12.7,1.5,2015-02-07T00:00:00,0.0,2015,76,0.0369999967515469,24.0,0.008,pm25,76,moderate
94,12.7,0.0,2015-03-02T00:00:00,0.0,2015,63,0.0439999997615814,18.0,0.013,pm25,63,moderate
96,12.7,0.0,2015-02-27T00:00:00,0.0,2015,99,0.0469999983906746,35.0,0.052,pm25,42,moderate
96,12.7,0.0,2015-03-03T00:00:00,0.0,2015,63,0.044999998062849,18.0,0.041,pm25,70,moderate
96,12.7,0.0,2015-03-04T00:00:00,0.0,2015,70,0.0509999990463257,21.0,0.036,pm25,59,moderate
96,12.7,0.0,2015-03-01T00:00:00,0.0,2015,55,0.0459999963641167,14.0,0.036,pm25,63,moderate
96,13.2,0.0,2015-03-05T00:00:00,0.0,2015,59,0.0539999976754189,16.0,0.068,pm25,72,moderate
95,13.7,0.0,2015-03-07T00:00:00,0.0,2015,101,0.0709999799728394,32.0,0.038,ozone,93,unhealthy 4 sensitive
96,14.7,0.0,2015-11-23T00:00:00,0.75,2015,152,0.0539999976754189,58.0,0.081,pm25,149,unhealthy
97,14.7,0.0,2015-11-24T00:00:00,0.75,2015,149,0.0399999991059303,55.0,0.025,pm25,115,unhealthy 4 sensitive
97,15.2,0.0,2015-03-13T00:00:00,0.0,2015,97,0.0689999461174011,31.0,0.052,ozone,84,moderate
83,15.7,0.0,2015-04-18T00:00:00,0.25,2015,146,0.0839999914169312,20.0,0.016,ozone,132,unhealthy 4 sensitive
66,16.4,4.6,2015-03-31T00:00:00,0.25,2015,61,0.0579999983310699,11.0,0.01,ozone,57,moderate
79,16.4,0.0,2015-03-16T00:00:00,0.0,2015,80,0.0639999508857727,18.0,0.03,ozone,63,moderate
82,16.4,0.0,2015-03-27T00:00:00,0.25,2015,111,0.0739999413490295,26.0,0.057,ozone,76,unhealthy 4 sensitive
86,16.4,0.0,2015-03-22T00:00:00,0.25,2015,57,0.0559999980032444,15.0,0.012,pm25,47,moderate
85,18.4,1.5,2015-05-20T00:00:00,0.25,2015,71,0.0609999969601631,18.0,0.011,ozone,68,moderate
81,19.4,0.0,2015-05-29T00:00:00,0.25,2015,108,0.0729999542236328,19.0,0.019,ozone,201,unhealthy 4 sensitive
67,21.4,0.0,2015-09-09T00:00:00,1.0,2015,201,0.0929999947547913,79.0,0.053,ozone,139,very unhealthy
56,23.4,0.0,2015-06-27T00:00:00,1.0,2015,142,0.0739999413490295,52.0,0.014,pm25,139,unhealthy 4 sensitive
42,23.4,0.0,2015-06-22T00:00:00,1.0,2015,93,0.0679999589920044,16.0,0.014,ozone,90,moderate
77,23.4,1.5,2015-07-09T00:00:00,1.0,2015,89,0.0509999990463257,30.0,0.006,pm25,70,moderate
63,23.4,0.0,2015-06-26T00:00:00,1.0,2015,105,0.10999995470047,37.0,0.028,pm25,142,unhealthy 4 sensitive
72,23.4,0.0,2015-06-25T00:00:00,1.0,2015,201,0.0959999561309814,34.0,0.017,ozone,105,very unhealthy
83,23.4,0.0,2015-08-09T00:00:00,1.0,2015,115,0.0639999508857727,41.0,0.08,pm25,87,unhealthy 4 sensitive
64,23.4,0.0,2015-07-13T00:00:00,1.0,2015,107,0.061999998986721,38.0,0.008,pm25,91,unhealthy 4 sensitive
64,24.4,0.0,2015-07-30T00:00:00,1.0,2015,201,0.0959999561309814,57.0,0.043,ozone,200,very unhealthy
46,24.4,1.5,2015-06-19T00:00:00,0.25,2015,122,0.0769999623298645,22.0,0.014,ozone,132,unhealthy 4 sensitive
69,25.4,0.0,2015-07-24T00:00:00,1.0,2015,59,0.0489999987185001,16.0,0.03,pm25,59,moderate
89,25.4,0.0,2015-09-15T00:00:00,1.0,2015,67,0.0599999986588955,18.0,0.024,ozone,55,moderate
89,16.9,0.0,2015-04-23T00:00:00,0.25,2015,91,0.0639999508857727,31.0,0.016,pm25,67,moderate
83,17.9,0.0,2015-05-04T00:00:00,0.25,2015,101,0.0709999799728394,16.0,0.009,ozone,84,unhealthy 4 sensitive
92,17.9,0.0,2015-05-15T00:00:00,0.25,2015,80,0.0589999966323376,26.0,0.009,pm25,80,moderate
83,17.9,0.0,2015-05-05T00:00:00,0.25,2015,84,0.0649999976158142,22.0,0.016,ozone,74,moderate
60,17.9,0.0,2015-05-03T00:00:00,0.25,2015,77,0.062999963760376,13.0,0.018,ozone,101,moderate
72,18.9,2.1,2015-05-13T00:00:00,0.25,2015,84,0.0649999976158142,17.0,0.013,ozone,61,moderate
84,18.9,1.5,2015-05-26T00:00:00,0.25,2015,77,0.062999963760376,15.0,0.007,ozone,101,moderate
79,19.9,0.0,2015-06-06T00:00:00,0.25,2015,108,0.0729999542236328,18.0,0.009,ozone,125,unhealthy 4 sensitive
61,19.9,1.5,2015-05-31T00:00:00,0.25,2015,122,0.0769999623298645,18.0,0.006,ozone,76,unhealthy 4 sensitive
81,19.9,2.1,2015-06-02T00:00:00,0.25,2015,54,0.0559999980032444,12.0,0.006,ozone,61,moderate
93,19.9,0.0,2015-10-28T00:00:00,0.75,2015,102,0.0469999983906746,36.0,0.016,pm25,105,unhealthy 4 sensitive
75,19.9,2.1,2015-05-12T00:00:00,0.25,2015,84,0.0649999976158142,18.0,0.007,ozone,84,moderate
87,19.9,0.0,2015-10-25T00:00:00,0.75,2015,97,0.0559999980032444,34.0,0.044,pm25,156,moderate
81,20.9,0.0,2015-10-08T00:00:00,0.75,2015,201,0.0879999995231628,37.0,0.024,ozone,142,very unhealthy
88,20.9,0.0,2015-10-04T00:00:00,0.75,2015,70,0.0519999973475933,21.0,0.012,pm25,71,moderate
70,21.9,0.0,2015-09-14T00:00:00,1.0,2015,156,0.0459999963641167,65.0,0.039,pm25,67,unhealthy
96,21.9,0.0,2015-10-17T00:00:00,0.75,2015,87,0.0539999976754189,29.0,0.025,pm25,74,moderate
71,21.9,0.0,2015-09-25T00:00:00,0.75,2015,108,0.0729999542236328,34.0,0.042,ozone,201,unhealthy 4 sensitive
69,21.9,0.0,2015-09-27T00:00:00,0.75,2015,143,0.0829999446868896,29.0,0.022,ozone,95,unhealthy 4 sensitive
72,21.9,0.0,2015-09-28T00:00:00,0.75,2015,95,0.062999963760376,33.0,0.039,pm25,82,moderate
64,21.9,1.5,2015-09-29T00:00:00,0.75,2015,82,0.0539999976754189,27.0,0.032,pm25,76,moderate
47,22.9,1.5,2015-08-27T00:00:00,1.0,2015,201,0.093999981880188,25.0,0.017,ozone,201,very unhealthy
67,22.9,2.1,2015-08-24T00:00:00,1.0,2015,129,0.0789999961853027,28.0,0.011,ozone,150,unhealthy 4 sensitive
76,22.9,2.1,2015-08-20T00:00:00,1.0,2015,115,0.0739999413490295,41.0,0.01,pm25,139,unhealthy 4 sensitive
