date,max_rh_93612,max_stat_pres_93612,min_stat_press_93612,sum_sol_rad_93612,max_eto_93710,max_precip_93710,max_soil_temp_93710,max_ws_93612,max_wss_93612,max_wd_93612,max_wds_93612,min_wd_93612,min_wds_93612,nox,pm25,ozone,aqi
2018-04-21T00:00:00,45,1007.23,1001.63,4313975.0399996648,0.7,0.7,15.2,3.6207,3.8442,319,355.2,204,1.8,0.0114,16.2,0.057499997317791,60
2016-06-29T00:00:00,49,1002.3,998.967,4888903.6800000723,0.95,0.95,25.4,3.8442,4.023,290,333.0,290,157.8,0.02,17.0,0.0801999568939209,133
2013-02-07T00:00:00,100,1007.9,1001.23,1551905.2799999879,0.31,1.4,10.1,3.576,3.576,344,359.0,5,25.0,0.066,44.0,0.0359999984502792,122
2019-12-29T00:00:00,73,1007.63,1001.9,956874.24000000663,0.23,0.23,13.0,1.8327,2.0115,154,356.1,154,22.5,0.0312,18.0,0.031300000846386,63
2019-02-12T00:00:00,86,1007.77,999.5,1242328.3199999817,0.23,0.23,10.7,1.9221,2.235,262,262.0,89,41.2,0.085,23.3,0.0361000038683414,75
2019-01-01T00:00:00,86,1010.97,1003.9,1238307.8399999805,0.23,0.23,10.9,2.0115,2.235,173,322.7,130,1.6,0.0638,59.1,0.0281000025570393,153
2019-02-28T00:00:00,77,1007.23,1004.3,2034362.8799999538,0.23,0.23,13.0,2.682,3.2631,346,345.5,314,122.0,0.0078,13.2,0.0342999994754791,53
2017-03-08T00:00:00,100,1013.1,1008.57,3071646.7199998084,0.46,0.46,12.7,2.0562,2.3244,310,331.1,23,8.2,0.0427,23.2,0.0461999960243702,74
2015-03-12T00:00:00,99,1011.9,1009.23,1871589.2800000275,0.46,0.46,15.1,3.576,4.023,352,347.0,18,16.0,0.035,34.0,0.0509999990463257,97
2018-04-18T00:00:00,51,1006.7,1000.03,2697742.0799999684,0.46,0.46,14.3,3.9783,4.0677,291,357.4,118,78.9,0.0216,12.1,0.0456999950110912,51
2015-03-04T00:00:00,92,1011.9,1005.23,2999278.0799998627,0.46,0.46,12.7,2.682,3.129,346,350.0,12,12.0,0.036,21.0,0.0509999990463257,70
2018-04-07T00:00:00,98,1005.1,998.433,2118792.9599999851,0.46,0.46,16.8,6.4815,6.6603,322,339.0,111,36.7,0.0057,14.5,0.040499996393919,56
2017-05-31T00:00:00,67,1000.3,996.967,2894745.5999998655,0.67,0.67,19.6,4.6935,4.8723,315,320.2,311,44.4,0.0101,10.2,0.0503999926149845,47
2017-04-24T00:00:00,59,1003.37,1000.97,3521940.4800000889,0.67,0.67,16.7,7.2414,7.4649,317,326.8,308,305.5,0.0071,10.9,0.0458999909460545,45
2016-05-08T00:00:00,100,1004.3,1002.17,3172158.7200000449,0.67,0.67,20.2,3.2631,3.3525,260,326.8,260,21.8,0.0119,14.0,0.0527999997138977,55
2017-09-07T00:00:00,76,1000.83,996.034,3521940.4800001443,0.67,0.67,27.7,5.3193,5.4534,317,322.3,314,264.7,0.0084,19.6,0.061999998986721,74
2017-05-13T00:00:00,64,1003.9,998.433,4756227.84000019,0.67,0.67,15.9,6.0792,6.258,303,326.9,303,280.9,0.0044,7.1,0.0527999997138977,49
2018-04-14T00:00:00,80,1013.23,1004.7,4161196.7999997581,0.67,0.67,15.8,2.5926,2.8161,196,341.0,34,25.4,0.0199,14.1,0.0652999877929688,85
2017-05-08T00:00:00,50,1000.03,996.034,3907906.5599998538,0.67,0.67,19.3,2.0115,2.3691,312,359.6,133,1.3,0.0449,23.5,0.0681999921798706,94
2017-07-15T00:00:00,47,1001.63,997.767,4764268.8000002233,0.92,0.92,24.8,4.8723,5.0064,323,351.0,169,174.0,0.0151,16.4,0.0705999732017517,100
2017-07-17T00:00:00,34,996.567,994.034,4663756.7999999188,0.92,0.92,24.8,5.3193,5.5428,306,324.4,10,19.9,0.0333,22.8,0.0793999433517456,130
2018-06-23T00:00:00,46,993.767,990.168,4949210.8800001917,0.92,0.92,22.8,3.7995,4.023,298,355.7,206,2.1,0.0217,45.3,0.0818999409675598,139
2018-06-15T00:00:00,41,992.301,987.901,4973333.7600002624,0.92,0.92,22.8,4.47,4.6041,315,322.3,141,36.8,0.0187,16.5,0.0773999691009521,123
2019-12-23T00:00:00,100,997.634,995.367,253290.23999999644,0.02,0.02,13.5,2.3691,2.4585,321,359.4,294,3.8,0.016,9.0,0.0213000029325485,38
2017-02-17T00:00:00,100,994.701,978.835,285454.0800000148,0.04,0.04,13.1,4.3359,4.6488,117,184.4,110,94.9,0.0082,10.0,0.042600005865097,42
2016-01-05T00:00:00,95,1006.57,998.7,289474.55999998661,0.04,0.04,10.6,3.6654,3.8442,313,359.7,90,44.4,0.0217,30.0,0.0326999947428703,89
2019-01-15T00:00:00,82,1002.3,996.3,406068.48000000027,0.08,0.08,11.8,2.8608,3.0843,95,139.7,68,65.6,0.0362,14.6,0.0311999954283237,56
2016-01-04T00:00:00,90,1003.23,1000.43,558846.72000000393,0.08,0.08,10.1,1.5645,1.6539,121,239.4,34,19.2,0.0911,49.0,0.0186000056564808,134
2017-02-07T00:00:00,100,1006.3,1001.23,486478.08000000729,0.16,0.16,13.0,4.6488,4.8723,141,157.2,141,105.0,0.006,7.9,0.038600005209446,36
2019-12-24T00:00:00,100,999.1,997.367,443257.92000000295,0.16,0.16,13.6,2.3691,2.5032,152,348.7,152,0.9,0.0448,33.0,0.0298999920487404,95
2018-03-01T00:00:00,88,1006.83,999.1,671420.15999997139,0.16,0.16,9.9,4.47,4.6488,132,145.9,103,102.9,0.0123,10.6,0.0329999998211861,44
2018-06-29T00:00:00,39,997.767,993.901,4860760.3200002983,0.32,0.32,24.3,3.576,3.7995,317,317.2,298,264.2,0.0121,14.6,0.0674999952316284,92
2019-11-23T00:00:00,89,1009.77,1005.77,1704683.5200000452,0.32,0.32,16.4,1.8774,2.0115,304,356.1,64,4.7,0.0502,21.0,0.0446000024676323,70
2019-01-13T00:00:00,71,1004.43,1000.7,1559946.2400000165,0.32,0.32,12.3,1.6539,1.7433,236,336.3,73,34.0,0.0236,13.1,0.0348999910056591,53
2019-02-21T00:00:00,64,997.1,990.568,1905707.520000037,0.32,0.32,10.3,3.576,3.7548,286,338.4,5,14.9,0.0257,9.0,0.037699993699789,38
2019-03-01T00:00:00,80,1005.77,1000.43,1563966.7199999434,0.32,0.32,13.0,3.3972,3.576,272,349.8,134,81.0,0.0127,25.3,0.0331000052392483,79
2016-06-12T00:00:00,73,1005.5,1001.37,2918868.4800000871,0.64,0.64,23.5,3.4866,3.6654,300,354.0,300,0.5,0.0087,17.0,0.068399965763092,95
2017-04-02T00:00:00,50,1002.57,998.3,3875742.7200001474,0.64,0.64,15.7,4.1571,4.5147,312,351.6,312,6.7,0.0185,14.5,0.0632999539375305,78
2018-04-03T00:00:00,89,1001.9,998.567,3863681.2800001614,0.64,0.64,16.8,2.1903,2.5926,318,357.0,318,0.3,0.0232,11.7,0.0554999969899654,53
2018-04-09T00:00:00,37,1006.17,1001.1,3919967.9999998258,0.64,0.64,16.2,1.7433,2.2797,48,358.9,48,19.4,0.0326,18.5,0.047800000756979,64
2017-04-21T00:00:00,73,1008.43,1000.7,4257688.319999774,0.64,0.64,16.6,3.2184,3.4419,350,339.2,233,49.5,0.0241,14.8,0.0706999897956848,100
2017-09-18T00:00:00,58,1000.7,997.1,3529981.44000017,0.64,0.64,22.5,4.8276,4.9617,313,346.2,270,51.1,0.0268,26.4,0.0581999942660332,81
2019-03-31T00:00:00,90,1008.3,1003.63,3779251.2000002791,0.64,0.64,14.4,2.9055,2.9949,344,345.8,269,43.7,0.0205,14.4,0.0498999916017056,56
2017-09-16T00:00:00,80,1000.03,995.634,3332977.920000047,0.64,0.64,23.4,3.7548,3.8442,304,354.7,304,0.3,0.0173,19.9,0.0653999447822571,85
2018-06-20T00:00:00,37,999.767,995.367,4921067.5200003758,0.89,0.89,22.5,4.7382,4.8723,315,321.8,260,259.6,0.0132,14.0,0.0691999793052673,97
2019-06-12T00:00:00,41,998.034,993.234,4820555.5200001,0.89,0.89,23.0,3.8442,3.9783,298,326.8,78,66.2,0.0172,22.9,0.0914999842643738,201
2016-06-27T00:00:00,48,1004.57,1000.57,4756227.8400001172,0.89,0.89,24.9,4.7382,4.917,288,348.7,272,151.2,0.0236,21.0,0.0974999666213989,200
2017-07-28T00:00:00,65,998.3,995.1,4611490.5599997984,0.89,0.89,26.0,3.3525,3.6207,263,326.3,113,123.4,0.0222,22.7,0.0803999900817871,134
2017-07-24T00:00:00,57,996.167,993.101,4438609.9200000409,0.89,0.89,26.0,2.5926,2.9949,325,324.2,178,142.2,0.0184,19.5,0.0726999640464783,107
2016-06-01T00:00:00,57,1001.1,998.034,4792412.160000396,0.89,0.89,24.7,3.9336,4.0677,105,316.2,105,31.2,0.018,23.0,0.0889999866485596,201
2018-06-27T00:00:00,53,997.767,994.701,4993436.1599999964,0.89,0.89,23.7,4.1124,4.2018,298,332.5,291,114.6,0.0212,17.7,0.0743999481201172,113
2017-02-28T00:00:00,93,1013.5,1001.77,3003298.5599998529,0.43,0.43,12.6,3.5313,3.6654,327,357.8,311,9.2,0.0417,16.6,0.0466999933123589,60
2018-02-10T00:00:00,75,1000.57,995.634,2018280.9600000058,0.43,0.43,12.1,4.6041,4.7829,248,347.7,94,29.2,0.0365,36.3,0.0511000044643879,103
2015-02-27T00:00:00,90,998.567,994.567,1916093.759999952,0.43,0.43,12.7,4.023,4.023,349,357.0,41,39.0,0.052,35.0,0.0469999983906746,99
2018-02-17T00:00:00,72,1008.57,1002.3,2536922.8799999291,0.43,0.43,10.3,2.1009,2.2797,8,314.8,8,11.4,0.0553,25.8,0.0586000047624111,80
2018-03-05T00:00:00,61,1013.23,1007.1,3156076.7999998373,0.43,0.43,10.7,1.9221,2.3691,302,347.6,155,7.3,0.0405,11.0,0.0436000041663647,46
2017-09-14T00:00:00,93,998.967,994.834,3429469.4400001694,0.61,0.61,24.6,3.2631,3.3972,293,349.8,293,136.3,0.0097,15.8,0.067799985408783,93
2017-04-15T00:00:00,84,1006.43,1000.57,4169237.7599997888,0.61,0.61,16.1,2.4138,2.5032,306,350.1,102,30.8,0.0292,12.1,0.0608000010251999,70
2017-04-16T00:00:00,95,1003.77,1000.03,2360021.7599999779,0.61,0.61,16.1,4.4253,5.4087,121,338.0,55,24.5,0.013,16.2,0.0589999966323376,64
2017-09-30T00:00:00,67,1000.3,996.834,3208343.0399999153,0.61,0.61,20.0,3.9783,4.1571,321,326.4,309,297.1,0.0083,12.8,0.04789999127388,52
2017-05-16T00:00:00,45,1002.57,1000.03,3791312.6400002013,0.61,0.61,16.3,5.0958,5.3193,305,345.3,298,279.4,0.0066,16.3,0.0507999993860722,60
2018-04-05T00:00:00,47,1004.97,1001.37,2645475.8400000115,0.61,0.61,16.7,5.9898,6.1239,317,346.0,129,106.8,0.0151,13.4,0.0509999990463257,54
2017-09-15T00:00:00,70,1000.3,996.834,3598329.60000016,0.61,0.61,23.8,3.0396,3.2631,315,319.4,287,238.2,0.0118,14.4,0.0511999949812889,56
2019-03-18T00:00:00,69,1002.83,998.034,3397305.6000000378,0.61,0.61,13.5,2.682,2.8161,348,353.9,120,6.9,0.0234,15.8,0.0621000044047832,74
2016-04-11T00:00:00,98,1008.7,1004.43,2782172.1600000737,0.61,0.61,15.9,2.7267,2.8161,325,345.0,315,223.4,0.007,27.0,0.0417999997735023,82
2018-04-02T00:00:00,42,998.3,995.5,3638534.4000000739,0.61,0.61,17.5,3.6207,3.8442,340,339.7,10,19.9,0.0124,13.6,0.0419999994337559,54
2016-06-21T00:00:00,31,1005.9,1001.23,4904985.6000001971,0.86,0.86,24.2,3.8889,3.9783,293,327.7,271,160.2,0.0142,19.0,0.0916999578475952,201
2017-06-28T00:00:00,78,998.567,995.234,4969313.2800000114,0.86,0.86,26.2,3.9783,4.1124,320,319.8,298,257.2,0.0109,13.5,0.0586000047624111,63
2018-06-19T00:00:00,29,1001.37,997.367,4864780.80000033,0.86,0.86,22.1,3.6654,3.7995,288,338.5,250,156.2,0.0137,13.4,0.0608000010251999,70
2017-07-11T00:00:00,62,998.034,994.701,4667777.2799999816,0.86,0.86,25.1,4.5147,4.6935,302,346.2,293,19.9,0.017,22.9,0.0776999592781067,124
2016-06-05T00:00:00,38,1000.3,995.634,4756227.8400001936,0.86,0.86,24.9,4.5147,4.6935,314,315.3,149,0.2,0.0141,20.0,0.0924999713897705,201
2017-07-29T00:00:00,47,999.9,997.1,4567265.279999706,0.86,0.86,26.2,3.7995,3.8889,326,335.5,304,37.8,0.013,22.3,0.087399959564209,201
2018-07-10T00:00:00,38,1000.7,995.9,4651695.359999992,0.86,0.86,24.5,4.1571,4.2018,102,342.8,102,85.5,0.0221,17.1,0.0863999724388123,201
2016-06-06T00:00:00,42,997.9,994.567,4816535.0400003716,0.86,0.86,25.0,4.2465,4.3359,328,335.4,264,130.0,0.0182,14.0,0.0752999782562256,116
2017-07-19T00:00:00,55,1001.5,997.367,4687879.6799999271,0.86,0.86,28.2,4.3359,4.47,336,345.4,300,152.9,0.0142,37.2,0.0670999884605408,105
2017-06-05T00:00:00,36,998.3,994.967,5001477.120000192,0.86,0.86,19.9,3.3525,3.7101,323,347.6,302,17.4,0.0141,13.1,0.0553000010550022,53
2019-01-17T00:00:00,98,1010.3,1000.03,755850.2399999554,0.29,0.29,12.6,3.9783,4.1124,131,343.1,31,33.5,0.0158,17.6,0.0283999927341938,63
2018-03-13T00:00:00,85,1002.7,997.9,1091197.360000009,0.29,0.29,13.9,5.0511,5.1852,221,353.3,187,92.4,0.0202,8.6,0.0368999913334846,36
2019-12-31T00:00:00,88,1008.03,1005.23,1487577.6000000618,0.29,0.29,12.7,1.2963,1.4304,85,304.7,49,26.7,0.0645,46.0,0.0249999985098839,127
2017-09-26T00:00:00,57,997.9,993.901,3353080.3199999975,0.58,0.58,19.0,2.0115,2.235,294,358.9,59,54.8,0.0534,14.0,0.0709999799728394,101
2016-06-09T00:00:00,61,1002.7,998.967,4478814.7200000715,0.83,0.83,24.8,3.8889,3.9783,275,331.3,251,246.7,0.0092,9.0,0.070099949836731,98
2018-06-25T00:00:00,72,999.1,995.767,4756227.8400001377,0.83,0.83,23.2,4.023,4.1124,324,324.1,294,262.9,0.01,14.6,0.0648999810218811,83
2017-07-12T00:00:00,58,999.233,996.167,649544.83999999135,0.83,0.83,24.9,4.023,4.1124,152,323.8,152,13.3,0.0155,17.7,0.0744999647140503,113
2017-06-23T00:00:00,49,996.434,993.234,4776330.2400000468,0.83,0.83,27.8,3.9783,4.1124,303,341.6,303,152.8,0.0182,24.6,0.103499948978424,200
2016-05-27T00:00:00,51,1003.37,997.767,4728084.47999985,0.83,0.83,22.7,5.0511,5.2746,302,324.6,151,131.1,0.0205,20.0,0.0591000057756901,68
2019-06-29T00:00:00,61,1001.9,998.833,4892924.1600002646,0.83,0.83,22.9,4.2912,4.3806,316,327.4,150,123.7,0.0079,11.8,0.062999963760376,77
2017-07-02T00:00:00,77,998.967,995.5,4900965.12000017,0.83,0.83,25.3,3.0843,3.2184,352,347.0,212,92.1,0.01,20.1,0.0767999887466431,121
2018-07-31T00:00:00,58,998.3,995.1,2336338.62,0.83,0.83,26.2,4.3806,4.5147,290,339.5,290,32.8,0.0228,72.6,0.0841999650001526,160
2018-07-22T00:00:00,41,1002.43,999.1,4454691.8399998415,0.83,0.83,25.3,4.4253,4.5147,275,329.5,275,261.5,0.0074,15.9,0.0603999905288219,69
2018-06-06T00:00:00,64,997.1,994.034,4792412.1600001538,0.83,0.83,22.2,5.5875,5.6769,309,339.4,286,263.7,0.011,15.0,0.0606000050902367,69
2017-07-14T00:00:00,60,1001.77,998.7,4478814.7199997911,0.83,0.83,24.9,3.9336,4.023,308,322.8,296,99.1,0.019,21.1,0.0807999968528748,135
2016-05-31T00:00:00,25,1000.83,996.834,4812514.56000008,0.83,0.83,24.4,3.7995,3.9336,304,347.9,134,6.7,0.019,19.0,0.0705999732017517,100
2019-08-12T00:00:00,63,1001.5,997.1,4354179.8399996683,0.83,0.83,24.7,3.4419,3.6207,287,353.4,161,11.6,0.0239,15.8,0.0618000030517578,73
2018-06-16T00:00:00,68,993.367,988.701,4917047.0400003521,0.83,0.83,22.6,3.4419,3.6207,227,332.1,152,151.2,0.0106,13.6,0.0641999840736389,81
2019-08-06T00:00:00,63,997.767,994.167,4261708.7999999663,0.83,0.83,26.8,3.2184,3.3078,335,341.7,209,10.7,0.0232,26.3,0.0940999984741211,201
2017-06-25T00:00:00,77,999.233,996.567,4776330.2400003066,0.83,0.83,27.5,3.7548,3.8889,303,314.3,240,209.5,0.0115,16.8,0.0840999484062195,147
2017-07-21T00:00:00,60,1000.97,996.967,4470773.7599998722,0.83,0.83,25.4,3.2631,3.4419,328,349.5,300,257.7,0.0149,31.0,0.0611999966204166,91
2017-06-26T00:00:00,66,1001.77,997.5,4981374.7200000575,0.83,0.83,27.2,4.1124,4.2018,314,316.1,287,276.3,0.0075,10.5,0.052300002425909,48
2015-08-17T00:00:00,52,1001.23,997.234,4253667.8399996851,0.83,0.83,23.2,3.129,3.129,318,321.0,84,89.0,0.027,49.0,0.11599999666214,134
2017-06-30T00:00:00,57,999.1,995.367,4820555.5200003618,0.83,0.83,25.6,4.4253,4.6041,306,334.1,297,273.9,0.0142,20.5,0.0686999559402466,96
2013-12-07T00:00:00,92,1006.57,998.567,1523761.9199999725,0.23,2.7,10.4,3.576,4.023,344,351.0,4,4.0,0.073,38.0,0.0399999991059303,107
2018-03-21T00:00:00,93,1000.7,998.3,578949.119999974,0.05,0.05,12.8,3.4419,3.6207,128,147.4,128,93.8,0.0125,11.8,0.0333999916911125,49
2013-09-21T00:00:00,100,997.234,990.568,2882684.16000012,0.56,0.1,23.6,7.152,7.599,350,350.0,1,4.0,0.01,13.0,0.044999998062849,53
2013-02-18T00:00:00,100,1002.57,998.567,2315796.4799999413,0.42,0.1,10.8,6.258,6.705,326,327.0,33,37.0,0.056,33.0,0.0539999976754189,95
2013-02-08T00:00:00,100,1001.23,998.567,1604171.5199999847,0.31,0.1,9.7,4.917,4.917,322,322.0,104,104.0,0.051,27.0,0.0399999991059303,82
2013-12-03T00:00:00,100,998.567,993.234,321638.40000001382,0.06,0.1,12.6,4.023,4.023,340,340.0,17,17.0,0.102,66.0,0.0339999981224537,156
2013-07-22T00:00:00,70,997.234,994.567,3244527.3599997279,0.79,0.1,27.7,3.576,3.576,329,339.0,14,31.0,0.012,23.0,0.0679999589920044,93
2013-11-23T00:00:00,100,1003.9,999.9,1813236.4799999732,0.33,0.1,14.0,3.129,3.576,354,344.0,52,52.0,0.073,30.0,0.0389999970793724,89
2013-11-24T00:00:00,100,1009.23,1003.9,1756949.7600000051,0.29,0.1,13.9,1.341,1.788,322,323.0,17,17.0,0.058,35.0,0.0439999997615814,99
2013-01-02T00:00:00,100,1010.57,1007.9,1664478.7199999879,0.25,0.1,10.1,1.788,1.788,335,334.0,19,25.0,0.115,47.0,0.0269999988377094,129
2013-12-27T00:00:00,83,1009.23,1005.23,1447372.8000000159,0.27,0.1,9.6,1.788,1.788,333,348.0,2,24.0,0.115,77.0,0.044999998062849,162
2013-11-25T00:00:00,100,1011.9,1009.23,1793134.0800000129,0.29,0.1,13.6,1.341,1.788,322,333.0,17,16.0,0.0739999,39.0,0.0429999977350235,110
2013-12-15T00:00:00,85,1013.23,1009.23,1527782.4000000283,0.25,0.1,9.1,1.788,1.788,308,344.0,0,26.0,0.095,86.0,0.0349999964237213,167
2013-12-25T00:00:00,86,1010.57,1007.9,1632314.8799999787,0.29,0.1,9.8,1.341,1.788,357,354.0,3,30.0,0.071,71.0,0.0489999987185001,159
2013-02-01T00:00:00,100,1009.23,1006.57,2018280.9599999876,0.33,0.1,9.7,1.788,1.788,356,351.0,14,12.0,0.11,60.0,0.0429999977350235,153
2013-01-16T00:00:00,100,1017.23,1011.9,1837359.3599999875,0.26,0.1,7.6,1.788,1.788,327,328.0,10,14.0,0.152,41.0,0.0299999974668026,115
2019-01-14T00:00:00,98,1000.57,998.7,381945.59999998152,0.1,0.1,12.0,1.6539,1.788,208,347.6,175,2.8,0.0417,26.3,0.0112999975681305,81
2013-01-19T00:00:00,100,1011.9,1007.9,1905707.5199999465,0.29,0.1,8.0,1.788,1.788,344,340.0,3,3.0,0.122,48.0,0.0349999964237213,132
2013-12-23T00:00:00,83,1014.57,1011.9,1584069.1199999789,0.27,0.1,9.8,1.341,1.788,336,338.0,29,30.0,0.124,50.0,0.0399999991059303,137
2013-12-29T00:00:00,86,1007.9,1003.9,1636335.3600000336,0.27,0.1,9.5,1.341,1.788,323,312.0,18,16.0,0.117,85.0,0.0549999997019768,166
2013-11-22T00:00:00,100,1001.23,998.567,663379.19999996666,0.11,0.1,14.4,1.341,1.788,342,342.0,8,7.0,0.042,36.0,0.0209999978542328,102
2013-01-04T00:00:00,100,1013.23,1009.23,1604171.5200000098,0.24,0.1,9.4,1.341,1.788,324,270.0,13,8.0,0.119,66.0,0.0379999987781048,156
2013-11-27T00:00:00,100,1002.57,995.9,1704683.5200000086,0.32,0.1,13.6,1.788,1.788,354,352.0,6,19.0,0.102,36.0,0.044999998062849,102
2013-12-09T00:00:00,92,1014.57,1010.57,1773031.6799999925,0.22,0.1,9.3,1.788,1.788,335,333.0,15,23.0,0.14,47.0,0.0229999981820583,129
2013-12-10T00:00:00,86,1014.57,1009.23,1777052.1599999845,0.26,0.1,8.8,2.682,2.682,340,347.0,1,3.0,0.139,36.0,0.0349999964237213,102
2013-01-03T00:00:00,100,1011.9,1007.9,1652417.279999983,0.25,0.1,9.7,2.235,2.682,350,351.0,23,22.0,0.0779999,45.0,0.0279999971389771,124
2013-12-02T00:00:00,100,1009.23,998.567,1636335.3600000443,0.31,0.1,12.9,2.235,2.682,336,332.0,10,13.0,0.088,64.0,0.0529999993741512,155
2013-01-05T00:00:00,100,1011.9,1005.23,1370983.6800000027,0.25,0.1,9.4,2.235,2.682,191,192.0,47,48.0,0.053,66.0,0.0389999970793724,156
2013-11-30T00:00:00,100,1010.57,1007.9,1668499.2000001022,0.29,0.1,13.3,2.682,2.682,356,359.0,20,15.0,0.054,47.0,0.0479999966919422,129
2013-01-18T00:00:00,100,1010.57,1007.9,1277444.699999992,0.29,0.1,7.9,1.341,1.341,342,337.0,28,28.0,0.106,46.0,0.0279999971389771,127
2013-12-30T00:00:00,76,1010.57,1006.57,1660458.2400000133,0.28,0.1,9.5,1.341,1.341,344,344.0,35,35.0,0.113,69.0,0.0439999997615814,158
2013-12-05T00:00:00,100,1005.23,1001.23,110947.09999999934,0.24,0.1,11.2,1.341,1.341,349,358.0,1,11.0,0.109,49.0,0.0269999988377094,134
2013-11-26T00:00:00,100,1009.23,1003.9,1539843.8399999684,0.29,0.1,13.5,1.341,1.341,342,349.0,15,17.0,0.113,56.0,0.0399999991059303,151
2013-12-12T00:00:00,87,1010.57,1006.57,1608192.0000000412,0.26,0.1,9.0,1.341,1.341,347,353.0,6,11.0,0.157,51.0,0.0199999995529652,139
2013-12-14T00:00:00,86,1014.57,1011.9,1584069.1200000832,0.26,0.1,9.0,1.341,1.341,356,357.0,6,10.0,0.1,85.0,0.0369999967515469,166
2013-03-13T00:00:00,100,1007.9,1003.9,3204322.5599997505,0.65,0.1,14.1,1.788,2.235,357,354.0,3,4.0,0.016,36.0,0.0809999704360962,136
2013-01-14T00:00:00,100,1015.9,1009.23,1644376.3199999884,0.24,0.1,8.0,1.788,2.235,348,349.0,26,38.0,0.157,55.0,0.0339999981224537,149
2013-12-08T00:00:00,91,1010.57,1006.57,1608192.0000000219,0.22,0.1,10.0,2.235,2.235,335,337.0,38,18.0,0.067,32.0,0.0369999967515469,93
2013-01-29T00:00:00,100,1013.23,1010.57,1752929.2800000247,0.31,0.1,9.5,1.788,2.235,345,347.0,2,4.0,0.073,35.0,0.0399999991059303,99
2013-01-22T00:00:00,100,1007.9,1003.9,1676540.1600000691,0.32,0.1,8.4,1.788,2.235,359,355.0,14,49.0,0.126,68.0,0.0369999967515469,157
2013-01-31T00:00:00,100,1011.9,1007.9,2062506.2399999308,0.35,0.1,9.5,2.235,2.235,358,346.0,16,3.0,0.098,42.0,0.0419999994337559,117
2013-01-12T00:00:00,97,1010.57,1006.57,499349.20000000158,0.25,0.1,8.9,2.235,2.235,320,328.0,19,19.0,0.06,62.0,0.0349999964237213,154
2013-01-20T00:00:00,100,1010.57,1006.57,1925809.9199999638,0.29,0.1,8.1,1.788,2.235,354,336.0,14,3.0,0.116,56.0,0.0419999994337559,151
2013-08-20T00:00:00,86,994.567,990.568,4189340.1599997,0.76,0.1,27.1,4.47,4.47,318,331.0,74,73.0,0.022,22.0,0.0929999947547913,201
2013-01-21T00:00:00,100,1009.23,1006.57,1925809.919999985,0.3,0.2,8.2,1.788,1.788,342,344.0,44,28.0,0.087,55.0,0.0459999963641167,149
2013-05-07T00:00:00,100,1003.9,1001.23,1929830.39999992,0.34,0.2,19.3,3.129,3.129,341,337.0,59,55.0,0.018,17.0,0.0519999973475933,61
2019-11-12T00:00:00,74,1004.03,1000.43,1921789.4399998565,0.4,0.4,17.2,1.6092,1.6986,303,311.2,31,30.6,0.0813,34.8,0.0810999870300293,136
2018-02-25T00:00:00,76,1013.63,1007.77,2778151.6799999969,0.4,0.4,9.9,2.235,2.5032,197,359.5,197,29.8,0.0658,17.3,0.0463000014424324,62
2019-04-05T00:00:00,91,1003.9,1001.1,2343939.8400000092,0.4,0.4,14.9,2.9949,3.0843,318,358.6,136,0.5,0.0148,12.7,0.037600003182888,52
2019-03-12T00:00:00,75,999.233,995.1,3087728.6399999089,0.4,0.4,12.8,5.1405,5.2746,285,324.1,105,44.0,0.0345,25.4,0.045499999076128,79
2018-02-08T00:00:00,85,1010.3,1004.83,2235386.8800000204,0.4,0.4,11.8,2.1009,2.1903,203,322.6,106,3.0,0.0778,41.3,0.0524999983608723,115
2013-08-19T00:00:00,84,995.9,990.568,3992336.6399998949,0.83,0.4,27.0,4.47,4.917,343,358.0,1,17.0,0.021,20.0,0.0859999656677246,201
2019-11-07T00:00:00,69,1005.9,1001.9,2042403.8399998932,0.4,0.4,17.2,1.8774,2.0115,356,355.6,294,19.5,0.0716,34.1,0.0792999863624573,130
2019-02-23T00:00:00,80,1014.17,1010.7,2219304.9600000442,0.4,0.4,10.3,1.9668,2.1456,95,352.1,48,7.2,0.0358,32.1,0.0414999984204769,93
2019-04-08T00:00:00,92,1008.97,1005.37,2673619.1999999373,0.4,0.4,15.7,4.7829,4.9617,326,327.2,301,76.3,0.0154,20.3,0.0441000051796436,68
2015-03-17T00:00:00,83,1006.57,1002.57,2038383.3600000492,0.4,0.4,16.1,3.576,3.576,343,344.0,17,19.0,0.017,18.0,0.0539999976754189,63
2013-02-20T00:00:00,100,1003.9,994.567,1877564.1599999689,0.37,0.4,9.5,3.576,3.576,325,331.0,12,14.0,0.02,27.0,0.0359999984502792,82
2013-10-28T00:00:00,100,997.234,991.901,1105632.0000000098,0.3,0.4,17.7,2.682,3.129,331,314.0,90,89.0,0.012,19.0,0.0369999967515469,66
2019-11-11T00:00:00,61,1004.17,1001.77,1849420.7999998839,0.4,0.4,17.2,1.2963,1.5645,268,298.9,87,24.2,0.0428,32.3,0.077299952507019,123
2013-01-24T00:00:00,100,1007.9,1003.9,956874.23999996472,0.24,0.4,10.0,2.682,2.682,340,359.0,0,1.0,0.062,62.0,0.0149999968707561,154
2018-02-23T00:00:00,91,1014.57,1008.43,2685680.6399999927,0.4,0.4,9.7,5.1852,5.364,304,320.4,304,0.1,0.0399,14.7,0.0421000048518181,56
